panel_index,panel_title,panel_xlabel,panel_ylabel,panel_type,layer,series_index,series_label,point_index,x,y
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,26,-0.3546319357393805,0.6794105768203735
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,27,-0.37057091975752,0.7746479511260986
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,28,-0.3741073447758606,0.7010250687599182
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,29,-0.3324625667927168,0.7716519832611084
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,30,-0.3683290047058278,0.7559135556221008
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,31,-0.30343966981959547,0.7916390895843506
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,32,-0.33302874198576604,0.7808981537818909
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,33,-0.353169196810004,0.6854429244995117
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,34,-0.3321812677325982,0.6390404105186462
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,35,-0.381038867091446,0.8365747928619385
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,36,-0.30056390766123575,0.7052598595619202
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,37,-0.3415219044229106,0.786914587020874
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,38,-0.3156847704564754,0.828372061252594
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,39,-0.3758852200066703,0.8412858247756958
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,40,-0.34114738354791824,0.8802756667137146
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,41,-0.3407991984855112,0.8329229354858398
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,42,-0.3023469248721515,0.8451964855194092
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,43,-0.33383138749565755,0.7130743265151978
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,44,-0.342279911509102,0.8257896304130554
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,45,-0.36004009297409717,0.8580901622772217
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,46,-0.35448506622854054,0.6558114290237427
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,47,-0.33822217338744776,0.7841331362724304
